exch_code,commodity,future_year,future_month,strike_price,trade_date,spread_flag,record_id,trade_price,buy_cti1,sell_cti1,net_cti1,buy_cti2,sell_cti2,net_cti2,buy_cti3,sell_cti3,net_cti3,buy_cti4,sell_cti4,net_cti4,total_cti,bracket,put_call,eof
CBOT,C,2011,H,,20101221,N,D,5992,1,0,1,0,1,-1,0,0,0,0,0,0,2,09c,,X
CBOT,C,2011,H,,20101221,N,A,5992,1,0,1,0,1,-1,0,0,0,0,0,0,2,09c,,X
CBOT,C,2011,H,,20101221,N,D,5995,0,1,-1,0,1,-1,0,0,0,2,0,2,4,09c,,X
CBOT,C,2011,H,,20101221,N,A,5995,0,1,-1,0,1,-1,0,0,0,2,0,2,4,09c,,X
CBOT,C,2011,H,,20101221,Y,D,5995,122,0,122,0,0,0,0,0,0,0,1,-1,123,09c,,X
CBOT,C,2011,H,,20101221,Y,D,5995,10,60,-50,0,0,0,0,0,0,60,0,60,130,09d,,X
CBOT,C,2011,H,,20101221,Y,D,5995,0,10,-10,0,0,0,0,0,0,0,0,0,10,10a,,X
CBOT,C,2011,H,,20101221,Y,D,5995,204,0,204,50,35,15,0,0,0,0,340,-340,629,10c,,X
CBOT,C,2011,H,,20101221,Y,D,5995,160,0,160,25,0,25,15,0,15,0,200,-200,400,10d,,X
CBOT,C,2011,H,,20101221,Y,D,5995,10,10,0,0,0,0,0,0,0,0,0,0,20,11a,,X
CBOT,C,2011,H,,20101221,Y,D,5995,6,6,0,0,0,0,0,0,0,0,0,0,12,11b,,X
CBOT,C,2011,H,,20101221,Y,D,5995,19,19,0,0,0,0,0,0,0,0,0,0,38,12a,,X
CBOT,C,2011,H,,20101221,Y,D,5995,4,0,4,0,0,0,0,0,0,0,0,0,4,12d,,X
CBOT,C,2011,H,,20101221,Y,D,5995,30,0,30,0,0,0,115,0,115,0,0,0,145,13a,,X
CBOT,C,2011,H,,20101221,Y,D,5995,30,0,30,0,0,0,0,0,0,0,0,0,30,13b,,X
CBOT,C,2011,H,,20101221,Y,D,5995,224,50,174,0,155,-155,0,0,0,35,0,35,464,13c,,X
CBOT,C,2011,H,,20101221,Y,D,5995,1156,20,1136,115,1071,-956,0,5,-5,0,0,0,2367,13d,,X
CBOT,C,2011,H,,20101221,Y,D,5995,20,0,20,0,0,0,0,0,0,0,0,0,20,14b,,X
CBOT,C,2011,H,,20101221,Y,A,5995,1995,175,1820,190,1261,-1071,130,5,125,95,541,-446,4392,09c09d10a10c10d11a11b12a12d13a13b13c13d14b,,X
CBOT,C,2011,H,,20101221,N,D,5997,0,1,-1,0,0,0,1,0,1,0,0,0,2,09c,,X
CBOT,C,2011,H,,20101221,N,A,5997,0,1,-1,0,0,0,1,0,1,0,0,0,2,09c,,X
CBOT,C,2011,H,,20101221,N,D,6000,1,0,1,0,0,0,0,1,-1,0,0,0,2,09c,,X
CBOT,C,2011,H,,20101221,N,D,6000,2,2,0,0,0,0,0,0,0,0,0,0,4,09d,,X
CBOT,C,2011,H,,20101221,N,D,6000,6,0,6,0,0,0,0,6,-6,0,0,0,12,12c,,X
CBOT,C,2011,H,,20101221,N,A,6000,9,2,7,0,0,0,0,7,-7,0,0,0,18,09c09d12c,,X
CBOT,C,2011,H,,20101221,Y,D,6000,0,0,0,0,205,-205,0,0,0,205,0,205,410,10a,,X
CBOT,C,2011,H,,20101221,Y,D,6000,0,0,0,0,12,-12,15,0,15,0,0,0,27,10c,,X
CBOT,C,2011,H,,20101221,Y,D,6000,0,3,-3,0,0,0,0,0,0,0,0,0,3,11b,,X
CBOT,C,2011,H,,20101221,Y,D,6000,0,0,0,0,20,-20,0,0,0,20,0,20,40,12a,,X
CBOT,C,2011,H,,20101221,Y,D,6000,0,0,0,50,350,-300,0,0,0,300,0,300,700,12b,,X
CBOT,C,2011,H,,20101221,Y,D,6000,119,0,119,0,0,0,0,0,0,0,0,0,119,12c,,X
CBOT,C,2011,H,,20101221,Y,D,6000,3,0,3,0,0,0,0,0,0,0,3,-3,6,12d,,X
CBOT,C,2011,H,,20101221,Y,D,6000,0,0,0,0,119,-119,0,0,0,0,0,0,119,13a,,X
CBOT,C,2011,H,,20101221,Y,D,6000,0,0,0,0,0,0,0,0,0,100,0,100,100,13c,,X
CBOT,C,2011,H,,20101221,Y,A,6000,122,3,119,50,706,-656,15,0,15,625,3,622,1524,10a10c11b12a12b12c12d13a13c,,X
CBOT,C,2011,H,,20101221,N,D,6002,6,0,6,0,0,0,0,6,-6,0,0,0,12,09d,,X
CBOT,C,2011,H,,20101221,N,A,6002,6,0,6,0,0,0,0,6,-6,0,0,0,12,09d,,X
CBOT,C,2011,H,,20101221,N,D,6005,12,0,12,0,1,-1,0,0,0,2,13,-11,28,09c,,X
CBOT,C,2011,H,,20101221,N,D,6005,5,30,-25,0,0,0,0,5,-5,30,0,30,70,09d,,X
CBOT,C,2011,H,,20101221,N,A,6005,17,30,-13,0,1,-1,0,5,-5,32,13,19,98,09c09d,,X
CBOT,C,2011,H,,20101221,N,D,6007,15,91,-76,4,21,-17,0,0,0,123,30,93,284,09c,,X
CBOT,C,2011,H,,20101221,N,D,6007,2,5,-3,0,0,0,3,0,3,0,0,0,10,09d,,X
CBOT,C,2011,H,,20101221,N,D,6007,0,0,0,5,0,5,0,5,-5,0,0,0,10,12c,,X
CBOT,C,2011,H,,20101221,N,D,6007,1,5,-4,2,0,2,5,2,3,0,1,-1,16,13a,,X
CBOT,C,2011,H,,20101221,N,A,6007,18,101,-83,11,21,-10,8,7,1,123,31,92,320,09c09d12c13a,,X
CBOT,C,2011,H,,20101221,N,D,6010,5,55,-50,4,0,4,0,5,-5,51,0,51,120,09c,,X
CBOT,C,2011,H,,20101221,N,D,6010,0,11,-11,0,0,0,0,0,0,11,0,11,22,10a,,X
CBOT,C,2011,H,,20101221,N,D,6010,0,10,-10,10,0,10,0,0,0,0,0,0,20,10b,,X
CBOT,C,2011,H,,20101221,N,D,6010,1,3,-2,1,0,1,0,1,-1,2,0,2,8,12c,,X
CBOT,C,2011,H,,20101221,N,D,6010,0,60,-60,0,0,0,10,0,10,50,0,50,120,13a,,X
CBOT,C,2011,H,,20101221,N,A,6010,6,139,-133,15,0,15,10,6,4,114,0,114,290,09c10a10b12c13a,,X
CBOT,C,2011,H,,20101221,Y,D,6010,88,0,88,0,0,0,0,0,0,0,0,0,88,12d,,X
CBOT,C,2011,H,,20101221,Y,D,6010,0,0,0,0,88,-88,0,0,0,0,0,0,88,13a,,X
CBOT,C,2011,H,,20101221,Y,A,6010,88,0,88,0,88,-88,0,0,0,0,0,0,176,12d13a,,X
CBOT,C,2011,H,,20101221,N,D,6012,0,0,0,0,0,0,0,10,-10,0,2,-2,12,12b,,X
CBOT,C,2011,H,,20101221,N,D,6012,2,0,2,10,0,10,0,0,0,0,0,0,12,12c,,X
CBOT,C,2011,H,,20101221,N,D,6012,1,0,1,0,1,-1,0,0,0,0,0,0,2,12d,,X
CBOT,C,2011,H,,20101221,N,A,6012,3,0,3,10,1,9,0,10,-10,0,2,-2,26,12b12c12d,,X
CBOT,C,2011,H,,20101221,N,D,6015,1,11,-10,0,0,0,10,0,10,0,0,0,22,09d,,X
CBOT,C,2011,H,,20101221,N,D,6015,0,5,-5,0,0,0,5,0,5,0,0,0,10,12b,,X
CBOT,C,2011,H,,20101221,N,D,6015,4,10,-6,0,0,0,6,0,6,0,0,0,20,12d,,X
CBOT,C,2011,H,,20101221,N,D,6015,6,0,6,0,0,0,0,0,0,0,6,-6,12,13b,,X
CBOT,C,2011,H,,20101221,N,A,6015,11,26,-15,0,0,0,21,0,21,0,6,-6,64,09d12b12d13b,,X
CBOT,C,2011,H,,20101221,N,D,6017,0,5,-5,0,0,0,5,0,5,0,0,0,10,12d,,X
CBOT,C,2011,H,,20101221,N,D,6017,4,52,-48,0,50,-50,0,0,0,100,0,100,206,13a,,X
CBOT,C,2011,H,,20101221,N,D,6017,2,2,0,0,2,-2,0,0,0,0,0,0,6,13b,,X
CBOT,C,2011,H,,20101221,N,D,6017,0,1,-1,0,0,0,7,6,1,0,0,0,14,13c,,X
CBOT,C,2011,H,,20101221,N,D,6017,4,0,4,0,0,0,0,4,-4,0,0,0,8,14a,,X
CBOT,C,2011,H,,20101221,N,A,6017,10,60,-50,0,52,-52,12,10,2,100,0,100,244,12d13a13b13c14a,,X
CBOT,C,2011,H,,20101221,N,D,6020,0,6,-6,0,1,-1,5,0,5,2,0,2,14,09d,,X
CBOT,C,2011,H,,20101221,N,D,6020,4,0,4,0,0,0,1,1,0,0,4,-4,10,11b,,X
CBOT,C,2011,H,,20101221,N,D,6020,1,1,0,0,0,0,0,0,0,0,0,0,2,11c,,X
CBOT,C,2011,H,,20101221,N,D,6020,2,0,2,0,0,0,0,0,0,0,2,-2,4,12a,,X
CBOT,C,2011,H,,20101221,N,D,6020,0,10,-10,0,0,0,10,0,10,0,0,0,20,12d,,X
CBOT,C,2011,H,,20101221,N,D,6020,0,0,0,0,0,0,0,0,0,177,0,177,177,13a,,X
CBOT,C,2011,H,,20101221,N,D,6020,29,100,-71,0,0,0,0,2,-2,100,27,73,258,13b,,X
CBOT,C,2011,H,,20101221,N,D,6020,16,19,-3,0,2,-2,10,0,10,0,5,-5,52,13c,,X
CBOT,C,2011,H,,20101221,N,D,6020,153,29,124,0,0,0,1,3,-2,23,145,-122,354,13d,,X
CBOT,C,2011,H,,20101221,N,D,6020,10,200,-190,4,12,-8,0,0,0,23,2,21,251,14a,,X
CBOT,C,2011,H,,20101221,N,D,6020,10,0,10,0,0,0,0,10,-10,0,0,0,20,14b,,X
CBOT,C,2011,H,,20101221,N,D,6020,3,0,3,0,3,-3,0,0,0,0,0,0,6,14c,,X
CBOT,C,2011,H,,20101221,N,A,6020,228,365,-137,4,18,-14,27,16,11,325,185,140,1168,09d11b11c12a12d13a13b13c13d14a14b14c,,X
CBOT,C,2011,H,,20101221,Y,D,6020,7,0,7,19,19,0,0,0,0,0,7,-7,52,10b,,X
CBOT,C,2011,H,,20101221,Y,D,6020,0,3,-3,212,212,0,0,0,0,3,0,3,430,10d,,X
CBOT,C,2011,H,,20101221,Y,D,6020,2,0,2,0,0,0,0,0,0,0,2,-2,4,11d,,X
CBOT,C,2011,H,,20101221,Y,D,6020,0,0,0,50,12,38,0,50,-50,12,0,12,124,12b,,X
CBOT,C,2011,H,,20101221,Y,D,6020,0,15,-15,0,0,0,0,0,0,15,0,15,30,13a,,X
CBOT,C,2011,H,,20101221,Y,D,6020,0,0,0,0,0,0,0,0,0,0,5,-5,5,13c,,X
CBOT,C,2011,H,,20101221,Y,A,6020,9,18,-9,281,243,38,0,50,-50,30,14,16,645,10b10d11d12b13a13c,,X
CBOT,C,2011,H,,20101221,N,D,6022,0,10,-10,0,0,0,0,0,0,0,0,0,10,08d,,X
CBOT,C,2011,H,,20101221,N,D,6022,0,42,-42,0,0,0,0,0,0,42,0,42,84,11c,,X
CBOT,C,2011,H,,20101221,N,D,6022,0,0,0,0,0,0,0,0,0,190,0,190,190,13a,,X
CBOT,C,2011,H,,20101221,N,D,6022,0,699,-699,60,0,60,0,10,-10,608,59,549,1436,13b,,X
CBOT,C,2011,H,,20101221,N,D,6022,109,140,-31,0,0,0,0,0,0,40,9,31,298,13c,,X
CBOT,C,2011,H,,20101221,N,D,6022,16,31,-15,10,0,10,0,16,-16,31,0,31,104,13d,,X
CBOT,C,2011,H,,20101221,N,D,6022,3,497,-494,64,150,-86,0,0,0,490,0,490,1204,14a,,X
CBOT,C,2011,H,,20101221,N,D,6022,0,16,-16,0,0,0,23,0,23,0,7,-7,46,14b,,X
CBOT,C,2011,H,,20101221,N,D,6022,0,300,-300,100,0,100,0,0,0,200,0,200,600,14c,,X
CBOT,C,2011,H,,20101221,N,A,6022,128,1735,-1607,234,150,84,23,26,-3,1601,75,1526,3972,08d11c13a13b13c13d14a14b14c,,X
CBOT,C,2011,H,,20101221,Y,D,6022,0,0,0,0,0,0,0,0,0,0,4,-4,4,12d,,X
CBOT,C,2011,H,,20101221,Y,D,6022,0,0,0,0,0,0,0,0,0,0,30,-30,30,13b,,X
CBOT,C,2011,H,,20101221,Y,D,6022,0,0,0,0,0,0,0,0,0,0,159,-159,159,13c,,X
CBOT,C,2011,H,,20101221,Y,D,6022,0,0,0,0,0,0,0,0,0,0,310,-310,310,13d,,X
CBOT,C,2011,H,,20101221,Y,D,6022,0,0,0,0,0,0,0,0,0,0,20,-20,20,14b,,X
CBOT,C,2011,H,,20101221,Y,A,6022,0,0,0,0,0,0,0,0,0,0,523,-523,523,12d13b13c13d14b,,X
CBOT,C,2011,H,,20101221,N,D,6025,0,20,-20,0,0,0,0,0,0,20,0,20,40,09d,,X
CBOT,C,2011,H,,20101221,N,D,6025,0,5,-5,0,0,0,0,0,0,0,0,0,5,10a,,X
CBOT,C,2011,H,,20101221,N,D,6025,3,5,-2,0,0,0,5,0,5,0,3,-3,16,10c,,X
CBOT,C,2011,H,,20101221,N,D,6025,0,5,-5,0,0,0,0,0,0,5,0,5,10,10d,,X
CBOT,C,2011,H,,20101221,N,D,6025,3,0,3,0,0,0,0,0,0,5,3,2,11,11a,,X
CBOT,C,2011,H,,20101221,N,D,6025,10,5,5,0,0,0,5,10,-5,0,0,0,30,11c,,X
CBOT,C,2011,H,,20101221,N,D,6025,0,20,-20,0,0,0,0,0,0,20,0,20,40,13d,,X
CBOT,C,2011,H,,20101221,N,A,6025,16,60,-44,0,0,0,10,10,0,50,6,44,152,09d10a10c10d11a11c13d,,X
CBOT,C,2011,H,,20101221,Y,D,6025,0,0,0,0,0,0,39,0,39,0,39,-39,78,10b,,X
CBOT,C,2011,H,,20101221,Y,D,6025,7,7,0,0,0,0,0,0,0,0,0,0,14,11c,,X
CBOT,C,2011,H,,20101221,Y,D,6025,7,0,7,0,18,-18,11,0,11,0,0,0,36,11d,,X
CBOT,C,2011,H,,20101221,Y,A,6025,14,7,7,0,18,-18,50,0,50,0,39,-39,128,10b11c11d,,X
CBOT,C,2011,H,,20101221,N,D,6027,16,0,16,0,0,0,0,0,0,0,16,-16,32,09d,,X
CBOT,C,2011,H,,20101221,N,D,6027,2,0,2,0,0,0,0,0,0,0,2,-2,4,10c,,X
CBOT,C,2011,H,,20101221,N,D,6027,1,0,1,0,0,0,0,0,0,0,1,-1,2,11a,,X
CBOT,C,2011,H,,20101221,N,D,6027,20,0,20,0,0,0,0,20,-20,0,0,0,40,11b,,X
CBOT,C,2011,H,,20101221,N,D,6027,20,40,-20,0,0,0,20,0,20,0,0,0,80,11c,,X
CBOT,C,2011,H,,20101221,N,A,6027,59,40,19,0,0,0,20,20,0,0,19,-19,158,09d10c11a11b11c,,X
CBOT,C,2011,H,,20101221,N,D,6030,4,0,4,0,0,0,0,0,0,0,4,-4,8,09d,,X
CBOT,C,2011,H,,20101221,N,D,6030,7,0,7,0,0,0,0,5,-5,0,2,-2,14,11a,,X
CBOT,C,2011,H,,20101221,N,D,6030,3,3,0,0,0,0,0,2,-2,3,1,2,12,11b,,X
CBOT,C,2011,H,,20101221,N,A,6030,14,3,11,0,0,0,0,7,-7,3,7,-4,34,09d11a11b,,X
CBOT,C,2011,H,,20101221,Y,D,6030,13,25,-12,0,0,0,3,0,3,0,16,-16,57,09d,,X
CBOT,C,2011,H,,20101221,Y,D,6030,1,25,-24,0,25,-25,0,0,0,100,1,99,152,10a,,X
CBOT,C,2011,H,,20101221,Y,D,6030,0,25,-25,0,0,0,0,0,0,0,0,0,25,11a,,X
CBOT,C,2011,H,,20101221,Y,A,6030,14,75,-61,0,25,-25,3,0,3,100,17,83,234,09d10a11a,,X
CBOT,C,2011,H,,20101221,N,D,6032,0,2,-2,0,0,0,0,0,0,0,0,0,2,09d,,X
CBOT,C,2011,H,,20101221,N,D,6032,0,0,0,2,0,2,0,0,0,0,0,0,2,10a,,X
CBOT,C,2011,H,,20101221,N,D,6032,2,2,0,0,0,0,0,0,0,0,0,0,4,11b,,X
CBOT,C,2011,H,,20101221,N,A,6032,2,4,-2,2,0,2,0,0,0,0,0,0,8,09d10a11b,,X
CBOT,C,2011,H,,20101221,N,D,6035,0,5,-5,0,0,0,5,0,5,0,0,0,10,09d,,X
CBOT,C,2011,H,,20101221,N,A,6035,0,5,-5,0,0,0,5,0,5,0,0,0,10,09d,,X
CBOT,C,2011,H,,20101221,N,D,6037,2,3,-1,1,0,1,0,0,0,2,2,0,10,09d,,X
CBOT,C,2011,H,,20101221,N,A,6037,2,3,-1,1,0,1,0,0,0,2,2,0,10,09d,,X
CBOT,C,2011,H,,20101221,Y,D,6040,0,0,0,0,1,-1,0,0,0,1,0,1,2,09d,,X
CBOT,C,2011,H,,20101221,Y,A,6040,0,0,0,0,1,-1,0,0,0,1,0,1,2,09d,,X
CBOT,C,2011,K,,20101221,Y,D,6070,6,6,0,0,0,0,0,0,0,0,0,0,12,10d,,X
CBOT,C,2011,K,,20101221,Y,A,6070,6,6,0,0,0,0,0,0,0,0,0,0,12,10d,,X
CBOT,C,2011,K,,20101221,Y,D,6072,0,121,-121,0,0,0,0,0,0,0,0,0,121,09c,,X
CBOT,C,2011,K,,20101221,Y,D,6072,0,175,-175,25,50,-25,0,0,0,321,0,321,571,10c,,X
CBOT,C,2011,K,,20101221,Y,A,6072,0,296,-296,25,50,-25,0,0,0,321,0,321,692,09c10c,,X
CBOT,C,2011,K,,20101221,Y,D,6075,0,0,0,0,0,0,0,90,-90,0,0,0,90,13a,,X
CBOT,C,2011,K,,20101221,Y,D,6075,10,35,-25,130,0,130,0,0,0,0,20,-20,195,13c,,X
CBOT,C,2011,K,,20101221,Y,D,6075,20,690,-670,850,90,760,0,0,0,0,0,0,1650,13d,,X
CBOT,C,2011,K,,20101221,Y,A,6075,30,725,-695,980,90,890,0,90,-90,0,20,-20,1935,13a13c13d,,X
CBOT,C,2011,K,,20101221,N,D,6080,10,0,10,0,0,0,0,0,0,0,10,-10,20,09c,,X
CBOT,C,2011,K,,20101221,N,D,6080,3,0,3,0,0,0,0,0,0,0,3,-3,6,10c,,X
CBOT,C,2011,K,,20101221,N,A,6080,13,0,13,0,0,0,0,0,0,0,13,-13,26,09c10c,,X
CBOT,C,2011,K,,20101221,Y,D,6080,0,0,0,0,0,0,4,0,4,0,4,-4,8,09d,,X
CBOT,C,2011,K,,20101221,Y,D,6080,0,0,0,0,0,0,0,0,0,0,100,-100,100,13c,,X
CBOT,C,2011,K,,20101221,Y,A,6080,0,0,0,0,0,0,4,0,4,0,104,-104,108,09d13c,,X
CBOT,C,2011,K,,20101221,N,D,6082,0,2,-2,0,0,0,0,0,0,2,0,2,4,10a,,X
CBOT,C,2011,K,,20101221,N,A,6082,0,2,-2,0,0,0,0,0,0,2,0,2,4,10a,,X
CBOT,C,2011,K,,20101221,N,D,6095,3,0,3,0,0,0,0,0,0,0,3,-3,6,13c,,X
CBOT,C,2011,K,,20101221,N,D,6095,3,0,3,0,0,0,0,0,0,0,3,-3,6,13d,,X
CBOT,C,2011,K,,20101221,N,A,6095,6,0,6,0,0,0,0,0,0,0,6,-6,12,13c13d,,X
CBOT,C,2011,K,,20101221,N,D,6100,6,10,-4,0,0,0,0,0,0,10,6,4,32,13b,,X
CBOT,C,2011,K,,20101221,N,D,6100,0,10,-10,0,0,0,0,0,0,10,0,10,20,13c,,X
CBOT,C,2011,K,,20101221,N,A,6100,6,20,-14,0,0,0,0,0,0,20,6,14,52,13b13c,,X
CBOT,C,2011,K,,20101221,N,D,6102,0,3,-3,0,0,0,0,0,0,3,0,3,6,13b,,X
CBOT,C,2011,K,,20101221,N,A,6102,0,3,-3,0,0,0,0,0,0,3,0,3,6,13b,,X
CBOT,C,2011,K,,20101221,Y,D,6102,0,0,0,0,0,0,0,0,0,15,0,15,15,13c,,X
CBOT,C,2011,K,,20101221,Y,A,6102,0,0,0,0,0,0,0,0,0,15,0,15,15,13c,,X
CBOT,C,2011,K,,20101221,N,D,6105,0,10,-10,0,0,0,0,0,0,10,0,10,20,13b,,X
CBOT,C,2011,K,,20101221,N,A,6105,0,10,-10,0,0,0,0,0,0,10,0,10,20,13b,,X
CBOT,C,2011,N,,20101221,Y,D,6110,40,1,39,14,14,0,0,40,-40,1,0,1,110,09c,,X
CBOT,C,2011,N,,20101221,Y,D,6110,65,50,15,0,0,0,0,40,-40,50,0,50,205,09d,,X
CBOT,C,2011,N,,20101221,Y,D,6110,0,29,-29,10,0,10,0,0,0,19,0,19,58,10c,,X
CBOT,C,2011,N,,20101221,Y,D,6110,6,6,0,0,0,0,0,0,0,0,0,0,12,10d,,X
CBOT,C,2011,N,,20101221,Y,D,6110,5,0,5,0,0,0,0,0,0,0,5,-5,10,12c,,X
CBOT,C,2011,N,,20101221,Y,A,6110,116,86,30,24,14,10,0,80,-80,70,5,65,395,09c09d10c10d12c,,X
CBOT,C,2011,N,,20101221,N,D,6115,5,0,5,0,0,0,0,0,0,0,5,-5,10,09c,,X
CBOT,C,2011,N,,20101221,N,D,6115,1,0,1,0,0,0,0,1,-1,0,0,0,2,10a,,X
CBOT,C,2011,N,,20101221,N,A,6115,6,0,6,0,0,0,0,1,-1,0,5,-5,12,09c10a,,X
CBOT,C,2011,N,,20101221,Y,D,6115,0,160,-160,0,25,-25,0,15,-15,200,0,200,400,10d,,X
CBOT,C,2011,N,,20101221,Y,D,6115,10,10,0,0,0,0,0,0,0,0,0,0,20,11a,,X
CBOT,C,2011,N,,20101221,Y,D,6115,6,6,0,0,0,0,0,0,0,0,0,0,12,11b,,X
CBOT,C,2011,N,,20101221,Y,D,6115,19,19,0,0,0,0,0,0,0,0,0,0,38,12a,,X
CBOT,C,2011,N,,20101221,Y,D,6115,0,0,0,0,0,0,0,25,-25,0,0,0,25,13a,,X
CBOT,C,2011,N,,20101221,Y,D,6115,40,50,-10,25,0,25,0,0,0,0,15,-15,130,13c,,X
CBOT,C,2011,N,,20101221,Y,D,6115,0,214,-214,221,25,196,0,0,0,0,0,0,460,13d,,X
CBOT,C,2011,N,,20101221,Y,A,6115,75,459,-384,246,50,196,0,40,-40,200,15,185,1085,10d11a11b12a13a13c13d,,X
CBOT,C,2011,N,,20101221,Y,D,6120,0,0,0,0,12,-12,0,0,0,0,0,0,12,12a,,X
CBOT,C,2011,N,,20101221,Y,D,6120,0,0,0,0,0,0,0,0,0,12,0,12,12,12d,,X
CBOT,C,2011,N,,20101221,Y,A,6120,0,0,0,0,12,-12,0,0,0,12,0,12,24,12a12d,,X
CBOT,C,2011,N,,20101221,Y,D,6130,0,0,0,0,0,0,0,0,0,0,180,-180,180,12d,,X
CBOT,C,2011,N,,20101221,Y,D,6130,0,0,0,180,0,180,0,0,0,0,0,0,180,13d,,X
CBOT,C,2011,N,,20101221,Y,A,6130,0,0,0,180,0,180,0,0,0,0,180,-180,360,12d13d,,X
CBOT,C,2011,N,,20101221,Y,D,6140,0,0,0,0,0,0,0,0,0,0,25,-25,25,09d,,X
CBOT,C,2011,N,,20101221,Y,A,6140,0,0,0,0,0,0,0,0,0,0,25,-25,25,09d,,X
CBOT,C,2011,N,,20101221,Y,D,6142,0,0,0,0,0,0,0,0,0,43,0,43,43,13d,,X
CBOT,C,2011,N,,20101221,Y,A,6142,0,0,0,0,0,0,0,0,0,43,0,43,43,13d,,X
CBOT,C,2011,N,,20101221,N,D,6145,0,10,-10,0,0,0,0,0,0,10,0,10,20,13c,,X
CBOT,C,2011,N,,20101221,N,A,6145,0,10,-10,0,0,0,0,0,0,10,0,10,20,13c,,X
CBOT,C,2011,U,,20101221,N,D,5637,0,10,-10,0,0,0,0,0,0,10,0,10,20,09c,,X
CBOT,C,2011,U,,20101221,N,A,5637,0,10,-10,0,0,0,0,0,0,10,0,10,20,09c,,X
CBOT,C,2011,U,,20101221,Y,D,5640,0,0,0,160,0,160,0,0,0,0,160,-160,320,12d,,X
CBOT,C,2011,U,,20101221,Y,A,5640,0,0,0,160,0,160,0,0,0,0,160,-160,320,12d,,X
CBOT,C,2011,U,,20101221,Y,D,5645,0,30,-30,0,0,0,0,0,0,0,0,0,30,13a,,X
CBOT,C,2011,U,,20101221,Y,D,5645,0,20,-20,0,0,0,0,0,0,0,0,0,20,13d,,X
CBOT,C,2011,U,,20101221,Y,D,5645,0,10,-10,0,0,0,0,0,0,0,0,0,10,14b,,X
CBOT,C,2011,U,,20101221,Y,A,5645,0,60,-60,0,0,0,0,0,0,0,0,0,60,13a13d14b,,X
CBOT,C,2011,U,,20101221,Y,D,5655,0,30,-30,0,0,0,0,0,0,0,0,0,30,13b,,X
CBOT,C,2011,U,,20101221,Y,D,5655,0,70,-70,0,0,0,0,0,0,0,0,0,70,13c,,X
CBOT,C,2011,U,,20101221,Y,D,5655,0,130,-130,0,0,0,0,0,0,0,0,0,130,13d,,X
CBOT,C,2011,U,,20101221,Y,A,5655,0,230,-230,0,0,0,0,0,0,0,0,0,230,13b13c13d,,X
CBOT,C,2011,U,,20101221,Y,D,5660,0,10,-10,0,0,0,0,0,0,0,0,0,10,13d,,X
CBOT,C,2011,U,,20101221,Y,A,5660,0,10,-10,0,0,0,0,0,0,0,0,0,10,13d,,X
CBOT,C,2011,U,,20101221,N,D,5665,1,0,1,0,0,0,0,0,0,0,1,-1,2,10b,,X
CBOT,C,2011,U,,20101221,N,A,5665,1,0,1,0,0,0,0,0,0,0,1,-1,2,10b,,X
CBOT,C,2011,U,,20101221,Y,D,5665,0,10,-10,0,0,0,0,0,0,0,0,0,10,14b,,X
CBOT,C,2011,U,,20101221,Y,A,5665,0,10,-10,0,0,0,0,0,0,0,0,0,10,14b,,X
CBOT,C,2011,U,,20101221,N,D,5670,1,0,1,0,0,0,0,0,0,0,1,-1,2,09d,,X
CBOT,C,2011,U,,20101221,N,A,5670,1,0,1,0,0,0,0,0,0,0,1,-1,2,09d,,X
CBOT,C,2011,U,,20101221,Y,D,5672,0,0,0,0,0,0,0,0,0,10,0,10,10,13c,,X
CBOT,C,2011,U,,20101221,Y,D,5672,0,0,0,0,0,0,0,0,0,40,0,40,40,13d,,X
CBOT,C,2011,U,,20101221,Y,D,5672,0,0,0,0,0,0,0,0,0,10,0,10,10,14b,,X
CBOT,C,2011,U,,20101221,Y,A,5672,0,0,0,0,0,0,0,0,0,60,0,60,60,13c13d14b,,X
CBOT,C,2011,U,,20101221,Y,D,5682,0,0,0,0,0,0,0,0,0,30,0,30,30,13b,,X
CBOT,C,2011,U,,20101221,Y,D,5682,0,0,0,0,0,0,0,0,0,70,0,70,70,13c,,X
CBOT,C,2011,U,,20101221,Y,D,5682,0,0,0,0,0,0,0,0,0,130,0,130,130,13d,,X
CBOT,C,2011,U,,20101221,Y,A,5682,0,0,0,0,0,0,0,0,0,230,0,230,230,13b13c13d,,X
CBOT,C,2011,U,,20101221,Y,D,5687,0,0,0,0,0,0,0,0,0,10,0,10,10,13d,,X
CBOT,C,2011,U,,20101221,Y,A,5687,0,0,0,0,0,0,0,0,0,10,0,10,10,13d,,X
CBOT,C,2011,U,,20101221,Y,D,5692,0,0,0,0,0,0,0,0,0,10,0,10,10,14b,,X
CBOT,C,2011,U,,20101221,Y,A,5692,0,0,0,0,0,0,0,0,0,10,0,10,10,14b,,X
CBOT,C,2011,Z,,20101221,N,D,5420,1,0,1,0,0,0,0,0,0,0,1,-1,2,09c,,X
CBOT,C,2011,Z,,20101221,N,A,5420,1,0,1,0,0,0,0,0,0,0,1,-1,2,09c,,X
CBOT,C,2011,Z,,20101221,Y,D,5422,50,10,40,0,0,0,0,0,0,0,50,-50,110,09d,,X
CBOT,C,2011,Z,,20101221,Y,D,5422,10,0,10,0,0,0,0,0,0,0,0,0,10,10a,,X
CBOT,C,2011,Z,,20101221,Y,A,5422,60,10,50,0,0,0,0,0,0,0,50,-50,120,09d10a,,X
